FECHA  HORA  TEMP  HUM  PNM  DD  FF  NOMBRE     
19112020  9  20.5  71  1018.6  110  19  MARCOS JUAREZ AERO    
19112020  10  23.3  54  1018.3  110  9  MARCOS JUAREZ AERO    
19112020  11  25.3  39  1017.8  90  15  MARCOS JUAREZ AERO    
19112020  12  27.1  32  1017.4  140  17  MARCOS JUAREZ AERO    
19112020  13  27.5  28  1016.7  140  24  MARCOS JUAREZ AERO    
19112020  14  28.3  27  1015.8  160  20  MARCOS JUAREZ AERO    
19112020  15  28.7  23  1015.4  140  11  MARCOS JUAREZ AERO    
19112020  16  29.0  25  1014.7  90  13  MARCOS JUAREZ AERO    
19112020  17  28.6  43  1014.3  90  13  MARCOS JUAREZ AERO    
19112020  18  28.2  23  1014.0  140  24  MARCOS JUAREZ AERO    
19112020  19  26.7  26  1014.4  140  19  MARCOS JUAREZ AERO    
19112020  20  24.3  33  1014.5  90  9  MARCOS JUAREZ AERO    
19112020  21  21.7  40  1014.8  90  9  MARCOS JUAREZ AERO    
19112020  8  19.0  68  1019.6  110  28  MARIANO MORENO AERO   
19112020  9  20.8  60  1019.9  90  22  MARIANO MORENO AERO   
19112020  10  22.4  46  1019.9  110  28  MARIANO MORENO AERO   
19112020  11  22.8  44  1019.7  70  22  MARIANO MORENO AERO   
19112020  12  24.0  35  1019.5  90  22  MARIANO MORENO AERO   
19112020  13  24.6  31  1018.9  140  22  MARIANO MORENO AERO   
19112020  14  24.7  33  1018.6  140  33  MARIANO MORENO AERO   
19112020  15  23.3  48  1018.1  50  28  MARIANO MORENO AERO   
19112020  16  21.7  57  1018.1  50  22  MARIANO MORENO AERO   
19112020  17  22.7  54  1017.8  50  31  MARIANO MORENO AERO   
19112020  18  21.2  59  1017.7  50  31  MARIANO MORENO AERO   
19112020  19  20.5  60  1018.1  50  31  MARIANO MORENO AERO   
19112020  20  19.3  64  1018.6  90  22  MARIANO MORENO AERO   
19112020  21  18.0  66  1019.2  90  22  MARIANO MORENO AERO   
19112020  0  20.0  56  1013.4  0  0  MENDOZA AERO   
19112020  1  19.3  54  1013.5  230  7  MENDOZA AERO   
19112020  2  18.0  66  1013.3  0  0  MENDOZA AERO   
19112020  3  17.5  65  1013.0  230  6  MENDOZA AERO   
19112020  4  16.5  66  1012.8  230  9  MENDOZA AERO   
19112020  5  16.8  68  1013.2  140  6  MENDOZA AERO   
19112020  6  17.8  63  1013.6  0  0  MENDOZA AERO   
19112020  7  17.5  62  1014.2  180  6  MENDOZA AERO   
19112020  8  19.5  51  1014.6  180  13  MENDOZA AERO   
19112020  9  21.0  45  1015.2  140  17  MENDOZA AERO   
19112020  10  22.0  43  1014.9  140  13  MENDOZA AERO   
19112020  11  22.2  45  1014.4  140  13  MENDOZA AERO   
19112020  12  24.6  42  1013.4  140  6  MENDOZA AERO   
19112020  13  25.8  39  1012.5  90  9  MENDOZA AERO   
19112020  14  26.0  34  1011.8  360  15  MENDOZA AERO   
19112020  15  26.2  32  1010.8  320  11  MENDOZA AERO   
19112020  16  27.2  31  1010.3  320  7  MENDOZA AERO   
19112020  17  26.6  27  1009.1  360  22  MENDOZA AERO   
19112020  18  26.0  29  1009.1  320  9  MENDOZA AERO   
19112020  19  23.8  38  1010.7  320  26  MENDOZA AERO   
19112020  20  22.0  52  1012.3  230  6  MENDOZA AERO   
19112020  21  21.8  52  1011.8  230  6  MENDOZA AERO   
19112020  22  21.4  53  1013.7  230  4  MENDOZA AERO   
19112020  23  20.6  55  1014.2  270  6  MENDOZA AERO   
19112020  0  18.5  55  1515.0  0  0  MENDOZA OBSERVATORIO  
19112020  3  16.8  65  1517.0  0  0  MENDOZA OBSERVATORIO  
19112020  6  16.7  61  1519.0  0  0  MENDOZA OBSERVATORIO  
19112020  7  16.4  69  1521.0  0  0  MENDOZA OBSERVATORIO  
19112020  8  19.2  54  1526.0  0  0  MENDOZA OBSERVATORIO  
19112020  9  21.4  47  1529.0  0  0  MENDOZA OBSERVATORIO  
19112020  10  23.2  42  1528.0  0  0  MENDOZA OBSERVATORIO  
19112020  11  23.8  43  1523.0  0  0  MENDOZA OBSERVATORIO  
19112020  12  24.6  43  1518.0  0  0  MENDOZA OBSERVATORIO  
19112020  13  25.8  44  1509.0  0  0  MENDOZA OBSERVATORIO  
19112020  14  24.4  46  1501.0  0  0  MENDOZA OBSERVATORIO  
19112020  15  24.0  50  1494.0  0  0  MENDOZA OBSERVATORIO  
19112020  16  24.7  41  1493.0  0  0  MENDOZA OBSERVATORIO  
19112020  17  24.0  43  1481.0  0  0  MENDOZA OBSERVATORIO  
19112020  18  24.4  36  1480.0  0  0  MENDOZA OBSERVATORIO  
19112020  19  24.0  42  1489.0  180  15  MENDOZA OBSERVATORIO  
19112020  20  21.4  49  1503.0  0  0  MENDOZA OBSERVATORIO  
19112020  21  20.0  58  1511.0  0  0  MENDOZA OBSERVATORIO  
19112020  22  18.4  63  1517.0  0  0  MENDOZA OBSERVATORIO  
19112020  23  18.6  64  1523.0  0  0  MENDOZA OBSERVATORIO  
19112020  9  21.7  1012.3  20  13  MERCEDES AERO (CTES)  
19112020  10  23.6  1012.3  160  13  MERCEDES AERO (CTES)  
19112020  11  25.2  1012.1  230  13  MERCEDES AERO (CTES)  
19112020  12  27.0  1011.4  270  9  MERCEDES AERO (CTES)  
19112020  13  29.2  1010.8  230  7  MERCEDES AERO (CTES)  
19112020  14  28.0  1009.9  180  11  MERCEDES AERO (CTES)  
19112020  15  28.8  1009.3  230  15  MERCEDES AERO (CTES)  
19112020  21  23.2  1009.0  140  6  MERCEDES AERO (CTES)  
19112020  0  17.1  76  1020.6  140  19  MERLO AERO    
19112020  3  15.2  79  1020.3  140  19  MERLO AERO    
19112020  6  12.0  89  1021.3  140  9  MERLO AERO    
19112020  7  14.8  78  1021.5  140  9  MERLO AERO    
19112020  8  17.8  76  1021.9  140  13  MERLO AERO    
19112020  9  20.0  62  1022.0  140  19  MERLO AERO    
19112020  10  20.5  56  1021.9  140  19  MERLO AERO    
19112020  11  22.4  46  1021.8  140  13  MERLO AERO    
19112020  12  23.6  41  1022.2  140  13  MERLO AERO    
19112020  13  24.2  38  1021.7  140  19  MERLO AERO    
19112020  14  24.8  33  1020.5  180  37  MERLO AERO    
19112020  15  24.8  30  1020.2  180  19  MERLO AERO    
19112020  16  22.5  51  1019.9  180  22  MERLO AERO    
19112020  17  22.0  53  1019.5  90  9  MERLO AERO    
19112020  18  22.1  53  1019.8  90  28  MERLO AERO    
19112020  19  20.2  59  1019.8  50  20  MERLO AERO    
19112020  20  19.0  64  1020.2  90  15  MERLO AERO    
19112020  21  18.4  65  1022.1  90  19  MERLO AERO    
19112020  22  17.8  65  1022.7  90  19  MERLO AERO    
19112020  23  16.8  68  1022.7  90  15  MERLO AERO    
19112020  9  21.7  53  1597.0  140  9  METAN    
19112020  15  27.8  44  1569.0  140  15  METAN    
19112020  21  22.2  69  1566.0  320  9  METAN    
19112020  6  16.6  90  1015.3  70  6  MONTE CASEROS AERO    
19112020  7  17.0  88  1015.8  90  6  MONTE CASEROS AERO    
19112020  8  19.0  77  1016.2  140  6  MONTE CASEROS AERO    
19112020  9  21.6  69  1016.4  50  4  MONTE CASEROS AERO    
19112020  10  23.8  59  1016.4  90  4  MONTE CASEROS AERO    
19112020  11  25.6  51  1016.1  90  9  MONTE CASEROS AERO    
19112020  12  26.6  47  1015.7  140  6  MONTE CASEROS AERO    
19112020  13  27.2  49  1014.9  140  9  MONTE CASEROS AERO    
19112020  14  28.4  43  1014.5  140  11  MONTE CASEROS AERO    
19112020  15  28.0  42  1013.9  110  9  MONTE CASEROS AERO    
19112020  16  28.8  39  1013.2  160  13  MONTE CASEROS AERO    
19112020  17  28.0  40  1012.7  140  9  MONTE CASEROS AERO    
19112020  18  27.4  38  1012.4  110  7  MONTE CASEROS AERO    
19112020  19  26.2  44  1012.4  110  7  MONTE CASEROS AERO    
19112020  20  24.6  51  1012.8  140  7  MONTE CASEROS AERO    
19112020  21  23.0  58  1013.3  110  7  MONTE CASEROS AERO    
19112020  0  17.9  74  1017.2  140  13  MORON AERO    
19112020  1  17.2  80  1017.0  140  9  MORON AERO    
19112020  2  17.0  76  1016.9  140  9  MORON AERO    
19112020  3  16.9  77  1016.9  140  9  MORON AERO    
19112020  4  15.8  79  1017.1  140  9  MORON AERO    
19112020  5  15.4  80  1017.8  140  4  MORON AERO    
19112020  6  14.4  81  1018.0  160  7  MORON AERO    
19112020  7  16.0  75  1018.5  140  6  MORON AERO    
19112020  8  18.4  66  1018.9  160  11  MORON AERO    
19112020  9  19.6  64  1019.1  110  11  MORON AERO    
19112020  10  21.8  53  1019.2  140  13  MORON AERO    
19112020  11  22.3  48  1019.0  110  9  MORON AERO    
19112020  12  23.4  39  1018.6  140  15  MORON AERO    
19112020  13  24.1  37  1018.4  140  17  MORON AERO    
19112020  14  23.9  48  1018.2  140  19  MORON AERO    
19112020  15  23.2  48  1018.0  90  15  MORON AERO    
19112020  16  22.2  54  1017.7  110  15  MORON AERO    
19112020  17  22.4  54  1017.7  90  15  MORON AERO    
19112020  18  20.8  59  1017.3  70  13  MORON AERO    
19112020  19  20.4  61  1017.7  90  11  MORON AERO    
19112020  20  19.2  69  1018.4  90  13  MORON AERO    
19112020  21  18.6  68  1018.4  90  13  MORON AERO    
19112020  22  18.0  70  1018.6  90  13  MORON AERO    
19112020  23  17.4  71  1019.3  90  11  MORON AERO    
19112020  0  22.8  38  1014.1  140  4  NEUQUEN AERO   
19112020  1  18.4  54  1014.5  90  4  NEUQUEN AERO   
19112020  2  19.6  45  1014.2  50  4  NEUQUEN AERO   
19112020  3  18.4  53  1014.2  140  11  NEUQUEN AERO   
19112020  4  17.8  53  1014.3  140  6  NEUQUEN AERO   
19112020  5  17.2  51  1014.5  110  11  NEUQUEN AERO   
19112020  6  16.4  55  1014.9  140  11  NEUQUEN AERO   
19112020  7  17.4  49  1015.1  140  13  NEUQUEN AERO   
19112020  8  18.3  47  1015.5  110  17  NEUQUEN AERO   
19112020  9  20.8  43  1015.9  90  11  NEUQUEN AERO   
19112020  10  23.2  39  1015.5  110  17  NEUQUEN AERO   
19112020  11  26.2  32  1014.4  110  13  NEUQUEN AERO   
19112020  12  28.4  32  1013.2  110  13  NEUQUEN AERO   
19112020  13  31.2  26  1012.6  110  9  NEUQUEN AERO   
19112020  14  32.2  17  1011.7  50  15  NEUQUEN AERO   
19112020  15  32.8  17  1010.9  360  15  NEUQUEN AERO   
19112020  16  33.2  16  1010.0  20  15  NEUQUEN AERO   
19112020  17  33.2  17  1009.4  50  15  NEUQUEN AERO   
19112020  18  32.6  19  1009.2  360  13  NEUQUEN AERO   
19112020  19  31.8  19  1009.0  20  15  NEUQUEN AERO   
19112020  20  31.4  20  1009.2  50  11  NEUQUEN AERO   
19112020  21  29.8  24  1009.5  50  13  NEUQUEN AERO   
19112020  22  28.2  27  1010.2  50  11  NEUQUEN AERO   
19112020  23  26.7  29  1011.5  320  19  NEUQUEN AERO   
19112020  9  19.3  63  1020.6  50  4  NUEVE DE JULIO   
19112020  12  24.5  35  1020.0  140  11  NUEVE DE JULIO   
19112020  15  26.0  28  1018.3  0  0  NUEVE DE JULIO   
19112020  18  26.0  27  1017.3  90  6  NUEVE DE JULIO   
19112020  21  19.8  51  1018.4  50  2  NUEVE DE JULIO   
19112020  9  22.0  54  1014.3  140  4  OBERA    
19112020  15  29.8  32  1013.3  140  4  OBERA    
19112020  21  22.6  62  1013.7  140  4  OBERA    
19112020  9  17.9  59  1021.8  90  11  OLAVARRIA AERO   
19112020  10  18.6  60  1021.8  90  11  OLAVARRIA AERO   
19112020  11  20.2  51  1021.4  90  7  OLAVARRIA AERO   
19112020  12  21.6  47  1021.1  50  7  OLAVARRIA AERO   
19112020  13  22.4  42  1020.4  0  0  OLAVARRIA AERO   
19112020  14  23.6  45  1020.0  360  6  OLAVARRIA AERO   
19112020  15  24.1  35  1019.4  360  4  OLAVARRIA AERO   
19112020  16  24.6  35  1019.0  0  0  OLAVARRIA AERO   
19112020  17  23.1  44  1018.6  0  0  OLAVARRIA AERO   
19112020  18  24.1  39  1018.1  50  6  OLAVARRIA AERO   
19112020  19  22.4  41  1018.1  50  9  OLAVARRIA AERO   
19112020  20  19.4  58  1018.7  90  6  OLAVARRIA AERO   
19112020  21  17.2  68  1019.3  90  6  OLAVARRIA AERO   
19112020  0  18.8  86  1015.6  320  9  ORAN AERO     
19112020  3  17.1  91  1013.9  320  15  ORAN AERO     
19112020  6  16.6  91  1015.0  360  15  ORAN AERO     
19112020  7  16.6  90  1015.5  320  9  ORAN AERO     
19112020  8  18.3  84  1016.1  360  15  ORAN AERO     
19112020  9  20.9  74  1016.6  360  9  ORAN AERO     
19112020  10  23.7  61  1016.3  360  9  ORAN AERO     
19112020  11  25.8  55  1015.7  360  9  ORAN AERO     
19112020  12  27.2  50  1014.9  360  4  ORAN AERO     
19112020  13  28.7  39  1013.1  360  9  ORAN AERO     
19112020  14  30.2  37  1012.1  90  9  ORAN AERO     
19112020  15  30.5  37  1010.7  90  9  ORAN AERO     
19112020  16  31.6  36  1009.4  180  9  ORAN AERO     
19112020  17  31.3  36  1008.7  140  9  ORAN AERO     
19112020  18  31.2  34  1008.5  180  9  ORAN AERO     
19112020  19  28.2  42  1008.6  180  9  ORAN AERO     
19112020  20  25.8  55  1009.6  180  9  ORAN AERO     
19112020  21  24.0  65  1010.9  180  9  ORAN AERO     
19112020  0  19.6  63  1014.2  180  13  PARANA AERO    
19112020  1  19.1  64  1015.0  140  13  PARANA AERO    
19112020  2  18.7  68  1014.9  140  13  PARANA AERO    
19112020  3  18.0  74  1015.1  140  15  PARANA AERO    
19112020  4  17.6  80  1015.2  140  11  PARANA AERO    
19112020  5  16.4  91  1015.8  140  11  PARANA AERO    
19112020  6  16.4  91  1016.2  140  9  PARANA AERO    
19112020  8  18.8  77  1017.1  110  17  PARANA AERO    
19112020  9  20.6  72  1017.8  110  15  PARANA AERO    
19112020  10  22.0  64  1017.8  90  13  PARANA AERO    
19112020  11  24.2  57  1017.3  140  17  PARANA AERO    
19112020  12  25.5  50  1016.9  90  13  PARANA AERO    
19112020  13  26.2  39  1016.3  110  13  PARANA AERO    
19112020  14  27.5  31  1015.8  140  24  PARANA AERO    
19112020  15  27.5  32  1015.3  90  19  PARANA AERO    
19112020  16  27.7  32  1014.7  110  20  PARANA AERO    
19112020  17  27.3  32  1014.0  90  28  PARANA AERO    
19112020  18  27.1  32  1013.7  110  26  PARANA AERO    
19112020  19  26.4  34  1014.2  110  13  PARANA AERO    
19112020  20  23.0  41  1014.8  140  9  PARANA AERO    
19112020  21  20.6  47  1015.3  140  7  PARANA AERO    
19112020  22  20.3  44  1016.5  140  20  PARANA AERO    
19112020  23  19.9  44  1016.9  90  20  PARANA AERO    
19112020  9  17.2  47  1011.6  0  0  PASO DE INDIOS   
19112020  10  19.3  37  1011.0  0  0  PASO DE INDIOS   
19112020  11  23.0  30  1009.9  50  9  PASO DE INDIOS   
19112020  12  28.1  22  1009.1  270  11  PASO DE INDIOS   
19112020  13  29.9  19  1007.9  50  19  PASO DE INDIOS   
19112020  14  31.8  15  1007.0  250  19  PASO DE INDIOS   
19112020  15  33.9  11  1005.6  230  22  PASO DE INDIOS   
19112020  16  33.6  11  1005.0  270  22  PASO DE INDIOS   
19112020  17  33.8  11  1004.6  230  24  PASO DE INDIOS   
19112020  18  33.4  8  1003.9  270  24  PASO DE INDIOS   
19112020  19  32.9  8  1004.2  230  20  PASO DE INDIOS   
19112020  20  32.0  7  1003.9  230  22  PASO DE INDIOS   
19112020  21  27.3  14  1004.3  230  17  PASO DE INDIOS   
19112020  0  19.2  72  1015.2  110  22  PASO DE LOS LIBRES AERO  
19112020  1  18.1  81  1014.6  140  17  PASO DE LOS LIBRES AERO  
19112020  2  18.0  76  1013.6  140  17  PASO DE LOS LIBRES AERO  
19112020  3  17.2  79  1013.4  90  9  PASO DE LOS LIBRES AERO  
19112020  4  16.8  84  1013.7  90  9  PASO DE LOS LIBRES AERO  
19112020  5  15.2  89  1014.6  90  6  PASO DE LOS LIBRES AERO  
19112020  6  16.4  88  1015.1  90  6  PASO DE LOS LIBRES AERO  
19112020  7  17.8  85  1015.4  90  9  PASO DE LOS LIBRES AERO  
19112020  8  19.9  74  1015.8  90  6  PASO DE LOS LIBRES AERO  
19112020  9  21.7  66  1016.4  90  6  PASO DE LOS LIBRES AERO  
19112020  10  23.3  59  1016.3  140  9  PASO DE LOS LIBRES AERO  
19112020  11  25.5  45  1015.9  180  9  PASO DE LOS LIBRES AERO  
19112020  12  26.5  44  1015.4  140  9  PASO DE LOS LIBRES AERO  
19112020  13  27.4  43  1014.9  110  11  PASO DE LOS LIBRES AERO  
19112020  14  27.9  40  1014.4  180  11  PASO DE LOS LIBRES AERO  
19112020  15  28.7  39  1013.6  90  11  PASO DE LOS LIBRES AERO  
19112020  16  28.7  37  1013.0  180  11  PASO DE LOS LIBRES AERO  
19112020  17  28.8  35  1012.4  180  28  PASO DE LOS LIBRES AERO  
19112020  18  28.3  36  1012.3  140  28  PASO DE LOS LIBRES AERO  
19112020  19  26.4  41  1012.6  180  28  PASO DE LOS LIBRES AERO  
19112020  20  23.9  53  1013.1  180  9  PASO DE LOS LIBRES AERO  
19112020  21  22.6  58  1013.5  180  9  PASO DE LOS LIBRES AERO  
19112020  22  23.2  54  1014.1  180  19  PASO DE LOS LIBRES AERO  
19112020  23  22.5  56  1014.5  140  19  PASO DE LOS LIBRES AERO  
19112020  6  10.6  92  1020.1  90  6  PEHUAJO AERO   
19112020  7  13.4  92  1020.5  90  9  PEHUAJO AERO   
19112020  8  16.2  79  1020.9  70  15  PEHUAJO AERO   
19112020  9  19.0  68  1020.9  20  15  PEHUAJO AERO   
19112020  10  22.2  50  1020.6  50  15  PEHUAJO AERO   
19112020  11  23.8  44  1020.4  360  13  PEHUAJO AERO   
19112020  12  25.3  40  1020.1  50  15  PEHUAJO AERO   
19112020  13  26.1  37  1019.3  50  7  PEHUAJO AERO   
19112020  14  26.3  36  1018.9  110  13  PEHUAJO AERO   
19112020  15  26.6  35  1018.5  270  9  PEHUAJO AERO   
19112020  16  27.2  34  1017.8  70  17  PEHUAJO AERO   
19112020  17  26.0  34  1017.5  70  9  PEHUAJO AERO   
19112020  18  26.4  31  1017.2  90  15  PEHUAJO AERO   
19112020  19  24.8  36  1017.3  90  17  PEHUAJO AERO   
19112020  20  20.5  53  1017.8  90  13  PEHUAJO AERO   
19112020  21  19.3  53  1018.0  70  15  PEHUAJO AERO   
19112020  9  16.6  45  1012.4  270  7  PERITO MORENO AERO    
19112020  10  18.4  41  1012.4  270  26  PERITO MORENO AERO    
19112020  11  20.4  35  1011.0  270  33  PERITO MORENO AERO    
19112020  12  21.4  31  1010.3  250  22  PERITO MORENO AERO    
19112020  13  22.6  28  1010.1  270  26  PERITO MORENO AERO    
19112020  14  24.2  27  1009.3  250  24  PERITO MORENO AERO    
19112020  15  25.2  24  1008.7  250  20  PERITO MORENO AERO    
19112020  21  21.2  29  1007.4  270  39  PERITO MORENO AERO    
19112020  9  17.8  62  1020.5  360  15  PIGUE AERO    
19112020  12  23.8  40  1019.2  320  15  PIGUE AERO    
19112020  15  26.5  30  1017.1  50  15  PIGUE AERO    
19112020  18  26.6  28  1015.9  50  9  PIGUE AERO    
19112020  21  19.5  49  1016.7  50  9  PIGUE AERO    
19112020  0  18.4  57  1016.5  160  7  PILAR OBSERVATORIO    
19112020  3  15.4  71  1016.9  200  6  PILAR OBSERVATORIO    
19112020  6  15.2  75  1017.8  200  6  PILAR OBSERVATORIO    
19112020  7  15.7  76  1018.7  180  4  PILAR OBSERVATORIO    
19112020  8  18.9  67  1019.0  160  4  PILAR OBSERVATORIO    
19112020  9  20.9  60  1019.4  180  6  PILAR OBSERVATORIO    
19112020  10  23.0  54  1019.2  140  6  PILAR OBSERVATORIO    
19112020  11  25.1  51  1018.7  110  6  PILAR OBSERVATORIO    
19112020  12  25.0  45  1018.3  70  9  PILAR OBSERVATORIO    
19112020  13  26.8  42  1017.7  90  9  PILAR OBSERVATORIO    
19112020  14  27.4  36  1016.4  110  9  PILAR OBSERVATORIO    
19112020  15  28.2  34  1015.6  50  7  PILAR OBSERVATORIO    
19112020  16  28.2  28  1014.8  110  9  PILAR OBSERVATORIO    
19112020  17  28.5  29  1014.0  90  13  PILAR OBSERVATORIO    
19112020  18  28.2  26  1013.7  90  13  PILAR OBSERVATORIO    
19112020  19  27.5  24  1014.2  90  15  PILAR OBSERVATORIO    
19112020  20  24.6  32  1014.6  70  7  PILAR OBSERVATORIO    
19112020  21  23.5  33  1015.1  90  9  PILAR OBSERVATORIO    
19112020  0  21.7  43  1011.9  140  17  POSADAS AERO   
19112020  1  21.0  46  1012.2  140  15  POSADAS AERO   
19112020  6  18.0  68  1013.6  140  11  POSADAS AERO   
19112020  7  19.6  65  1013.7  90  13  POSADAS AERO   
19112020  8  21.8  58  1014.1  140  11  POSADAS AERO   
19112020  9  24.2  54  1014.4  90  9  POSADAS AERO   
19112020  10  25.8  48  1014.5  50  6  POSADAS AERO   
19112020  11  28.2  37  1014.3  140  19  POSADAS AERO   
19112020  12  29.2  30  1013.5  200  13  POSADAS AERO   
19112020  13  29.6  31  1013.1  180  15  POSADAS AERO   
19112020  14  29.8  33  1012.2  180  15  POSADAS AERO   
19112020  15  29.8  33  1012.0  140  17  POSADAS AERO   
19112020  16  30.4  34  1011.6  180  19  POSADAS AERO   
19112020  17  29.5  36  1011.2  160  15  POSADAS AERO   
19112020  18  29.5  40  1010.6  180  19  POSADAS AERO   
19112020  19  28.0  43  1011.0  180  13  POSADAS AERO   
19112020  20  26.4  46  1011.3  180  15  POSADAS AERO   
19112020  21  24.8  52  1011.8  180  15  POSADAS AERO   
19112020  0  17.0  70  1015.5  230  7  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
19112020  1  15.9  81  1015.8  230  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
19112020  2  15.5  81  1015.4  230  4  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
19112020  3  14.7  86  1015.3  200  6  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
19112020  4  14.1  89  1015.4  0  0  PRESIDENCIA ROQUE SAENZ PE   
    ÑA AERO    
      
19112020  5  14.3  89  1015.4  180  2  PRESIDENCIA ROQUE SAENZ PE   
